Timestamp (ms),Humidity (%),Temperature (°C),Temperature (°F)
7036000,44.43,24.03,75.25
7038000,46.85,24.54,76.17
7040000,45.11,24.93,76.88
7042000,44.74,24.66,76.38
7044000,46.66,24.87,76.76
7046000,42.24,24.83,76.69
7048000,45.19,25.06,77.11
7050000,45.89,24.9,76.82
7052000,44.87,25.63,78.13
7054000,45.3,25.63,78.14
7056000,44.24,25.21,77.38
7058000,43.92,24.99,76.97
7060000,41.68,25.34,77.61
7062000,44.97,24.9,76.81
7064000,40.84,25.08,77.15
7066000,43.24,25.94,78.69
7068000,44.03,25.19,77.35
7070000,44.43,25.35,77.64
7072000,46.26,25.28,77.51
7074000,47.55,24.54,76.17
7076000,45.58,24.56,76.21
7078000,43.46,24.23,75.62
7080000,44.87,25.08,77.14
7082000,44.88,25.99,78.78
7084000,45.52,25.52,77.94
7086000,46.95,25.73,78.32
7088000,42.73,24.56,76.22
7090000,45.16,24.11,75.41
7092000,44.03,24.54,76.17
7094000,45.49,24.39,75.9
7096000,45.47,25.04,77.07
7098000,45.66,25.61,78.09
7100000,44.77,24.53,76.16
7102000,46.33,24.71,76.48
7104000,45.25,24.91,76.84
7106000,47.16,24.7,76.46
7108000,44.79,25.48,77.86
7110000,44.24,25.47,77.85
7112000,41.9,24.63,76.33
7114000,44.98,25.29,77.53
7116000,43.14,25.18,77.32
7118000,45.61,25.48,77.86
7120000,46.0,25.02,77.03
7122000,42.77,24.63,76.33
7124000,45.2,25.17,77.31
7126000,44.77,25.89,78.61
7128000,46.89,24.75,76.55
7130000,44.94,25.07,77.13
7132000,45.24,25.58,78.04
7134000,48.07,26.02,78.83
7136000,42.97,24.72,76.49
7138000,46.95,23.76,74.76
7140000,45.45,25.11,77.19
7142000,45.51,24.55,76.2
7144000,42.57,24.61,76.3
7146000,45.46,24.61,76.3
7148000,45.1,25.6,78.08
7150000,45.51,25.4,77.72
7152000,43.74,25.6,78.08
7154000,45.07,25.56,78.02
7156000,45.97,24.86,76.74
7158000,45.59,25.12,77.22
7160000,45.52,25.75,78.35
7162000,45.3,24.76,76.57
7164000,44.56,25.31,77.56
7166000,45.73,25.13,77.23
7168000,42.65,25.28,77.51
7170000,44.07,25.56,78.0
7172000,44.38,24.77,76.58
7174000,44.02,24.24,75.64
7176000,45.55,24.67,76.41
7178000,44.61,25.11,77.19
7180000,48.08,24.94,76.89
7182000,45.97,24.72,76.5
7184000,46.46,24.37,75.87
7186000,43.11,24.38,75.88
7188000,48.48,25.37,77.66
7190000,46.26,25.5,77.9
7192000,44.96,24.77,76.58
7194000,44.65,24.6,76.28
7196000,42.47,24.97,76.94
7198000,46.55,25.4,77.72
7200000,47.6,25.03,77.05
7202000,44.73,25.05,77.1
7204000,44.2,25.41,77.74
7206000,45.78,24.33,75.8
7208000,42.75,25.42,77.75
7210000,45.12,25.53,77.96
7212000,45.7,25.62,78.12
7214000,45.4,24.24,75.63
7216000,44.28,24.78,76.6
7218000,45.76,25.12,77.21
7220000,43.91,24.96,76.92
7222000,44.68,25.74,78.33
7224000,46.34,25.45,77.81
7226000,42.71,24.35,75.82
7228000,43.63,25.54,77.97
7230000,44.49,25.5,77.89
7232000,44.6,25.4,77.71
7234000,45.1,25.2,77.37
7236000,47.32,25.35,77.63
7238000,47.01,25.42,77.75
7240000,45.47,25.58,78.04
7242000,45.86,24.8,76.64
7244000,43.5,25.45,77.82
7246000,47.54,25.25,77.44
7248000,46.4,25.54,77.98
7250000,46.72,25.43,77.77
7252000,47.59,24.82,76.67
7254000,44.27,24.24,75.63
7256000,46.13,25.44,77.79
7258000,46.43,24.15,75.46
7260000,41.56,24.76,76.57
7262000,45.78,24.88,76.78
7264000,42.61,24.87,76.76
7266000,46.97,25.61,78.09
7268000,42.87,25.54,77.97
7270000,43.65,24.58,76.24
7272000,43.24,24.85,76.73
7274000,46.1,24.72,76.5
7276000,46.13,25.07,77.12
7278000,46.41,25.88,78.58
7280000,43.71,25.14,77.26
7282000,46.46,24.88,76.79
7284000,42.96,24.52,76.14
7286000,43.81,24.94,76.89
7288000,44.58,25.36,77.64
7290000,44.17,25.14,77.25
7292000,45.38,25.37,77.66
7294000,46.31,24.46,76.03
7296000,44.43,24.84,76.71
7298000,45.81,24.71,76.48
7300000,44.61,24.65,76.37
7302000,45.5,25.57,78.02
7304000,43.97,24.89,76.81
7306000,47.25,25.9,78.63
7308000,44.94,25.27,77.48
7310000,47.34,25.52,77.94
7312000,47.23,24.81,76.66
7314000,46.8,24.43,75.98
7316000,46.88,25.71,78.27
7318000,45.5,23.96,75.13
7320000,43.72,24.86,76.75
7322000,44.03,24.69,76.45
7324000,45.27,24.92,76.86
7326000,45.55,25.23,77.41
7328000,44.5,24.36,75.84
7330000,45.13,25.26,77.48
7332000,44.84,25.29,77.52
7334000,43.27,25.81,78.45
7336000,46.3,24.52,76.14
7338000,43.96,25.13,77.23
7340000,43.86,24.3,75.74
7342000,46.56,24.15,75.47
7344000,43.76,25.67,78.2
7346000,44.9,24.9,76.83
7348000,46.98,24.62,76.32
7350000,44.98,24.53,76.15
7352000,45.38,25.01,77.01
7354000,43.44,24.17,75.51
7356000,45.4,25.4,77.72
7358000,48.72,24.63,76.33
7360000,47.93,25.41,77.73
7362000,45.29,25.09,77.16
7364000,44.82,24.77,76.58
7366000,45.74,24.74,76.54
7368000,45.94,25.27,77.49
7370000,43.57,24.8,76.64
7372000,46.81,25.45,77.81
7374000,41.44,24.95,76.91
7376000,43.71,24.74,76.53
7378000,44.08,24.46,76.03
7380000,46.51,24.76,76.56
7382000,43.67,25.12,77.21
7384000,44.05,25.07,77.12
7386000,46.53,24.5,76.11
7388000,43.83,24.97,76.95
7390000,47.66,24.71,76.47
7392000,47.27,24.77,76.59
7394000,46.22,25.06,77.11
7396000,47.03,25.52,77.94
7398000,47.22,25.09,77.17
7400000,45.54,24.68,76.42
7402000,48.6,25.52,77.93
7404000,44.61,25.03,77.06
7406000,43.74,23.95,75.1
7408000,42.93,24.52,76.14
7410000,43.23,24.86,76.74
7412000,43.11,24.93,76.87
7414000,42.89,26.26,79.27
7416000,45.14,24.98,76.97
7418000,44.36,24.54,76.17
7420000,42.34,25.18,77.32
7422000,42.1,24.9,76.82
7424000,45.45,24.9,76.82
7426000,44.94,24.0,75.19
7428000,44.31,24.95,76.92
7430000,45.84,24.73,76.52
7432000,45.1,24.91,76.84
7434000,40.57,25.02,77.03
7436000,46.58,24.68,76.42
7438000,47.56,26.24,79.23
7440000,46.5,24.87,76.76
7442000,43.45,24.82,76.68
7444000,47.28,24.9,76.83
7446000,44.59,24.37,75.86
7448000,46.83,25.01,77.01
7450000,43.19,25.43,77.77
7452000,42.8,25.46,77.84
7454000,45.07,24.92,76.85
7456000,44.21,24.48,76.06
7458000,45.6,24.99,76.98
7460000,45.33,24.75,76.55
7462000,45.65,24.67,76.41
7464000,45.42,25.45,77.82
7466000,45.21,26.21,79.17
7468000,42.46,25.11,77.2
7470000,45.06,25.23,77.42
7472000,44.28,25.07,77.13
7474000,43.73,25.87,78.57
7476000,44.62,24.64,76.35
7478000,44.08,24.86,76.75
7480000,43.33,24.47,76.04
7482000,46.29,24.26,75.66
7484000,44.5,24.56,76.21
7486000,44.8,25.22,77.39
7488000,47.5,25.58,78.04
7490000,43.69,24.38,75.89
7492000,44.13,24.77,76.58
7494000,42.68,25.25,77.46
7496000,45.09,24.38,75.89
7498000,44.28,24.81,76.66
7500000,42.45,23.71,74.68
7502000,46.79,24.13,75.43
7504000,46.26,24.12,75.41
7506000,46.73,25.05,77.08
7508000,42.33,24.28,75.7
7510000,45.13,24.83,76.7
7512000,45.73,25.47,77.85
7514000,45.18,24.88,76.79
7516000,47.99,25.27,77.49
7518000,47.42,24.98,76.96
7520000,43.27,25.31,77.56
7522000,43.76,25.04,77.07
7524000,45.48,24.3,75.74
7526000,44.84,25.44,77.8
7528000,44.89,24.0,75.21
7530000,46.34,24.98,76.96
7532000,44.09,24.44,76.0
7534000,44.5,25.58,78.04
7536000,44.09,24.68,76.43
7538000,44.02,25.52,77.94
7540000,43.22,24.88,76.79
7542000,48.1,24.31,75.76
7544000,44.95,25.21,77.37
7546000,46.32,25.52,77.93
7548000,43.96,24.23,75.61
7550000,44.04,25.81,78.45
7552000,45.63,24.31,75.75
7554000,45.31,24.8,76.63
7556000,40.83,25.09,77.16
7558000,48.07,24.78,76.6
7560000,45.06,25.16,77.29
7562000,45.01,25.55,77.98
7564000,45.91,25.22,77.4
7566000,43.85,24.82,76.68
7568000,47.03,25.12,77.22
7570000,45.56,23.81,74.85
7572000,45.92,25.32,77.57
7574000,47.12,24.37,75.86
7576000,45.25,24.93,76.88
7578000,45.76,26.06,78.91
7580000,44.27,25.1,77.18
7582000,45.72,24.72,76.49
7584000,45.77,25.11,77.2
7586000,44.55,24.86,76.75
7588000,43.4,25.52,77.93
7590000,46.81,25.07,77.13
7592000,46.28,25.34,77.61
7594000,45.4,24.22,75.59
7596000,44.82,24.76,76.56
7598000,45.15,25.18,77.33
7600000,44.92,24.97,76.95
7602000,46.75,24.55,76.19
7604000,45.23,25.47,77.85
7606000,46.88,25.85,78.53
7608000,49.64,24.92,76.85
7610000,45.68,25.16,77.29
7612000,44.67,24.79,76.63
7614000,45.2,25.0,77.01
7616000,43.0,25.6,78.08
7618000,44.93,25.07,77.12
7620000,44.59,25.04,77.08
7622000,44.52,24.8,76.63
7624000,44.6,24.62,76.32
7626000,45.92,24.67,76.41
7628000,46.16,24.62,76.32
7630000,45.76,25.68,78.23
7632000,45.77,26.33,79.4
7634000,44.21,24.29,75.73
7636000,44.58,24.55,76.19
7638000,42.66,24.03,75.25
7640000,44.06,24.61,76.3
7642000,44.32,24.71,76.48
7644000,44.04,24.91,76.83
7646000,45.62,24.87,76.76
7648000,47.41,25.52,77.93
7650000,42.55,24.48,76.06
7652000,44.64,25.85,78.54
7654000,44.52,25.54,77.97
7656000,45.45,24.73,76.51
7658000,46.5,24.84,76.7
7660000,46.99,24.62,76.31
7662000,45.64,25.37,77.67
7664000,45.96,25.26,77.47
7666000,43.81,24.68,76.42
7668000,44.28,24.18,75.52
7670000,45.35,24.68,76.42
7672000,45.1,25.25,77.45
7674000,45.12,24.12,75.42
7676000,43.28,24.98,76.97
7678000,45.44,24.33,75.79
7680000,46.15,25.68,78.22
7682000,47.29,24.46,76.03
7684000,46.47,25.48,77.86
7686000,45.53,25.94,78.7
7688000,46.79,25.2,77.37
7690000,41.94,24.38,75.89
7692000,45.82,24.84,76.72
7694000,44.69,24.92,76.85
7696000,46.83,25.53,77.95
7698000,43.11,24.82,76.67
7700000,46.77,24.88,76.79
7702000,46.04,24.8,76.63
7704000,44.27,25.09,77.17
7706000,40.58,24.56,76.2
7708000,43.19,25.79,78.42
7710000,43.42,25.25,77.45
7712000,45.92,25.43,77.78
7714000,41.75,25.31,77.55
7716000,43.96,24.36,75.84
7718000,44.61,25.48,77.87
7720000,47.75,24.84,76.71
7722000,45.93,25.02,77.03
7724000,46.11,25.35,77.63
7726000,46.33,25.09,77.17
7728000,45.23,25.11,77.2
7730000,47.3,24.57,76.23
7732000,46.29,25.03,77.05
7734000,45.91,24.6,76.28
7736000,43.13,25.32,77.57
7738000,44.8,25.23,77.41
7740000,45.28,24.81,76.67
7742000,45.27,24.5,76.1
7744000,44.95,24.94,76.9
7746000,43.12,24.81,76.65
7748000,44.28,24.94,76.9
7750000,46.05,24.38,75.88
7752000,43.65,24.6,76.29
7754000,42.95,25.15,77.28
7756000,43.82,24.6,76.28
7758000,47.88,24.56,76.2
7760000,46.75,25.54,77.97
7762000,43.91,25.2,77.37
7764000,43.47,25.65,78.17
7766000,46.26,25.1,77.18
7768000,43.28,24.8,76.65
7770000,46.0,25.35,77.62
7772000,45.83,24.75,76.56
7774000,48.11,24.78,76.6
7776000,44.83,25.15,77.27
7778000,44.42,24.19,75.54
7780000,46.0,24.54,76.18
7782000,45.42,24.42,75.96
7784000,46.77,25.2,77.37
7786000,45.88,24.92,76.86
7788000,44.43,25.12,77.21
7790000,43.9,24.73,76.51
7792000,43.55,24.74,76.53
7794000,43.38,25.55,77.99
7796000,45.2,25.06,77.11
7798000,46.55,25.22,77.4
7800000,47.29,25.33,77.59
7802000,44.26,24.58,76.24
7804000,45.35,25.04,77.08
7806000,46.38,25.0,77.0
7808000,45.19,25.29,77.51
7810000,44.48,24.1,75.38
7812000,44.06,25.14,77.26
7814000,44.67,24.42,75.95
7816000,46.01,24.92,76.85
7818000,45.05,25.13,77.23
7820000,44.04,25.21,77.38
7822000,43.55,25.32,77.58
7824000,43.99,24.76,76.57
7826000,44.32,25.88,78.58
7828000,45.11,25.54,77.96
7830000,44.73,24.63,76.33
7832000,46.25,25.18,77.33
7834000,43.79,24.92,76.86
7836000,45.24,24.97,76.94
7838000,43.59,26.37,79.47
7840000,44.44,25.03,77.05
7842000,45.59,25.64,78.16
7844000,45.29,25.21,77.37
7846000,44.78,24.95,76.91
7848000,46.23,24.7,76.46
7850000,46.75,25.18,77.33
7852000,45.47,26.14,79.05
7854000,44.22,25.47,77.84
7856000,48.44,24.62,76.31
7858000,44.79,26.16,79.09
7860000,45.85,24.93,76.87
7862000,45.59,24.21,75.58
7864000,43.13,24.92,76.86
7866000,44.23,24.28,75.71
7868000,45.97,24.82,76.68
7870000,44.94,25.19,77.34
7872000,44.08,25.23,77.42
7874000,45.01,25.81,78.46
7876000,45.72,23.96,75.12
7878000,46.43,25.59,78.06
7880000,43.11,25.2,77.36
7882000,43.24,25.58,78.05
7884000,45.96,24.56,76.2
7886000,45.27,24.04,75.28
7888000,44.12,25.98,78.77
7890000,45.78,24.59,76.27
7892000,43.25,24.64,76.35
7894000,48.5,24.75,76.56
7896000,46.64,24.86,76.75
7898000,44.21,24.95,76.9
7900000,43.91,25.58,78.05
7902000,45.87,25.06,77.11
7904000,42.65,25.53,77.95
7906000,46.24,25.45,77.82
7908000,44.53,26.09,78.96
7910000,44.36,24.98,76.96
7912000,46.97,24.97,76.95
7914000,45.91,25.09,77.17
7916000,43.05,25.03,77.06
7918000,44.69,25.02,77.04
7920000,47.34,25.17,77.31
7922000,45.43,25.39,77.69
7924000,47.61,24.67,76.4
7926000,46.24,25.76,78.38
7928000,45.49,25.64,78.15
7930000,42.58,25.28,77.51
7932000,45.13,26.34,79.42
7934000,44.43,24.96,76.92
7936000,45.71,25.56,78.0
7938000,45.38,24.64,76.35
7940000,44.14,25.77,78.38
7942000,46.3,24.67,76.41
7944000,44.91,23.68,74.63
7946000,44.34,25.15,77.28
7948000,44.71,23.92,75.05
7950000,46.35,25.84,78.51
7952000,44.63,24.75,76.56
7954000,45.83,24.49,76.09
7956000,45.58,24.39,75.9
7958000,47.35,24.82,76.68
7960000,46.7,24.48,76.06
7962000,44.8,24.84,76.7
7964000,45.34,24.58,76.24
7966000,44.65,24.49,76.08
7968000,43.46,25.41,77.74
7970000,44.56,24.81,76.66
7972000,46.16,25.25,77.45
7974000,46.64,24.87,76.76
7976000,47.07,24.81,76.65
7978000,45.87,25.49,77.87
7980000,48.82,25.28,77.5
7982000,43.19,25.2,77.37
7984000,42.97,25.02,77.03
7986000,43.71,24.33,75.8
7988000,43.99,25.74,78.34
7990000,46.97,24.92,76.85
7992000,44.57,25.4,77.72
7994000,45.33,25.39,77.69
7996000,42.76,24.04,75.27
7998000,43.69,23.71,74.67
8000000,48.0,24.92,76.86
8002000,42.76,24.49,76.08
8004000,44.83,25.54,77.97
8006000,45.93,25.61,78.1
8008000,46.99,24.53,76.15
8010000,46.21,25.23,77.42
8012000,43.74,25.08,77.15
8014000,47.36,24.44,75.99
8016000,44.84,25.06,77.1
8018000,45.17,24.94,76.89
8020000,47.28,25.41,77.74
8022000,44.98,24.78,76.61
8024000,44.68,24.53,76.16
8026000,44.34,25.19,77.35
8028000,43.78,25.24,77.44
8030000,48.4,25.06,77.1
8032000,43.55,25.65,78.17
8034000,45.64,24.61,76.3
8036000,47.57,24.97,76.95
8038000,45.51,25.24,77.43
8040000,45.93,25.37,77.67
8042000,44.45,25.47,77.85
8044000,43.79,24.38,75.89
8046000,42.42,24.8,76.64
8048000,47.98,24.01,75.22
8050000,44.24,25.03,77.05
8052000,43.26,24.15,75.47
8054000,43.54,25.58,78.04
8056000,46.57,24.43,75.97
8058000,46.0,25.67,78.21
8060000,49.18,25.65,78.18
8062000,43.35,25.08,77.14
8064000,44.02,24.95,76.9
8066000,43.27,26.06,78.91
8068000,46.84,24.51,76.11
8070000,45.89,23.92,75.06
8072000,44.2,24.23,75.61
8074000,42.8,24.92,76.86
8076000,46.52,24.63,76.33
8078000,45.5,24.73,76.52
8080000,47.11,24.4,75.93
8082000,44.85,24.75,76.56
8084000,43.87,24.68,76.43
8086000,47.5,25.68,78.23
8088000,47.67,25.37,77.67
8090000,45.37,25.11,77.19
8092000,45.06,24.75,76.55
8094000,44.8,24.91,76.83
8096000,47.57,24.7,76.46
8098000,45.47,24.84,76.72
8100000,42.34,24.8,76.65
8102000,45.92,24.09,75.35
8104000,46.37,25.62,78.12
8106000,44.87,23.83,74.89
8108000,46.93,25.34,77.61
8110000,45.58,24.89,76.81
8112000,41.98,25.01,77.01
8114000,46.77,25.14,77.24
8116000,42.93,24.94,76.9
8118000,45.16,24.46,76.04
8120000,43.0,25.18,77.32
8122000,43.29,24.56,76.21
8124000,46.78,24.26,75.67
8126000,47.13,24.75,76.55
8128000,44.24,24.86,76.75
8130000,46.36,24.84,76.7
8132000,44.42,25.33,77.6
8134000,46.61,24.9,76.82
8136000,46.16,23.93,75.08
8138000,44.31,25.79,78.43
8140000,44.54,25.08,77.15
8142000,43.79,25.16,77.29
8144000,44.04,25.73,78.32
8146000,44.28,25.18,77.33
8148000,47.68,25.32,77.58
8150000,44.24,25.21,77.38
8152000,45.13,25.24,77.42
8154000,42.66,25.21,77.38
8156000,45.16,25.29,77.53
8158000,46.24,25.48,77.86
8160000,45.5,25.07,77.13
8162000,48.35,25.3,77.54
8164000,44.47,23.87,74.97
8166000,43.9,25.02,77.03
8168000,46.41,25.63,78.13
8170000,44.3,25.03,77.06
8172000,42.42,24.41,75.93
8174000,47.36,24.75,76.55
8176000,43.94,25.24,77.43
8178000,46.39,25.99,78.79
8180000,44.4,25.07,77.12
8182000,46.38,24.84,76.72
8184000,44.87,24.59,76.26
8186000,46.39,24.34,75.82
8188000,45.51,25.03,77.05
8190000,44.17,25.44,77.79
8192000,48.11,24.34,75.82
8194000,44.2,25.33,77.6
8196000,42.6,24.76,76.57
8198000,45.92,26.05,78.89
8200000,43.02,25.38,77.68
8202000,46.97,25.22,77.4
8204000,45.93,24.9,76.82
8206000,43.16,25.28,77.5
8208000,45.6,25.25,77.45
8210000,45.74,24.7,76.46
8212000,46.1,25.55,78.0
8214000,45.22,24.55,76.2
8216000,44.07,25.09,77.16
8218000,42.34,24.54,76.18
8220000,46.5,25.57,78.03
8222000,47.92,24.52,76.13
8224000,44.86,25.82,78.48
8226000,47.7,25.2,77.36
8228000,43.62,24.99,76.99
8230000,46.95,25.37,77.66
8232000,43.66,25.0,77.0
8234000,42.33,26.14,79.05
8236000,40.98,24.36,75.84
8238000,46.47,24.28,75.71
8240000,46.01,24.23,75.61
8242000,46.65,24.37,75.87
8244000,44.35,25.06,77.1
8246000,48.25,25.24,77.43
8248000,44.72,24.58,76.24
8250000,46.75,26.2,79.16
8252000,45.81,25.37,77.67
8254000,50.0,25.36,77.65
8256000,45.97,25.04,77.07
8258000,44.76,24.39,75.9
8260000,47.01,25.77,78.38
8262000,47.33,25.38,77.68
8264000,43.96,25.33,77.6
8266000,44.61,26.09,78.96
8268000,44.51,25.11,77.2
8270000,46.34,24.69,76.44
8272000,45.91,25.19,77.35
8274000,45.95,25.0,77.0
8276000,44.0,24.63,76.33
8278000,44.1,25.04,77.06
8280000,41.95,25.69,78.24
8282000,44.54,24.01,75.22
8284000,44.69,25.37,77.67
8286000,44.34,24.93,76.87
8288000,45.92,25.58,78.05
8290000,42.54,25.2,77.35
8292000,47.05,25.13,77.23
8294000,44.08,24.61,76.29
8296000,46.34,25.19,77.34
8298000,45.53,34.88,94.78
8300000,47.16,25.54,77.97
8302000,43.44,25.54,77.98
8304000,44.83,25.43,77.77
8306000,43.05,25.46,77.83
8308000,48.13,24.95,76.91
8310000,43.45,25.07,77.13
8312000,45.33,25.48,77.86
8314000,44.62,24.4,75.92
8316000,45.5,23.95,75.11
8318000,48.37,25.53,77.96
8320000,46.81,24.3,75.73
8322000,45.33,23.93,75.07
8324000,45.53,24.37,75.87
8326000,42.54,24.47,76.04
8328000,44.35,24.82,76.67
8330000,44.21,24.06,75.3
8332000,45.1,24.19,75.55
8334000,48.23,25.21,77.37
8336000,43.68,25.2,77.37
8338000,45.45,24.78,76.6
8340000,45.56,23.6,74.49
8342000,46.52,25.57,78.03
8344000,47.13,25.4,77.71
8346000,45.9,24.01,75.22
8348000,46.2,24.6,76.29
8350000,45.2,25.32,77.57
8352000,40.68,25.21,77.37
8354000,45.03,25.34,77.61
8356000,43.23,24.33,75.79
8358000,43.13,25.33,77.6
8360000,45.02,25.3,77.53
8362000,46.65,25.13,77.23
8364000,45.22,24.55,76.2
8366000,46.23,25.19,77.35
8368000,42.75,25.13,77.24
8370000,43.62,24.54,76.18
8372000,43.85,25.86,78.55
8374000,45.13,24.95,76.92
8376000,45.08,24.76,76.56
8378000,44.28,24.76,76.56
8380000,48.38,24.88,76.78
8382000,44.89,24.35,75.82
8384000,42.56,25.93,78.67
8386000,45.19,25.29,77.51
8388000,44.25,25.76,78.37
8390000,44.62,25.08,77.15
8392000,45.96,25.23,77.42
8394000,43.21,25.01,77.02
8396000,47.43,24.94,76.89
8398000,43.31,24.83,76.7
8400000,45.59,25.51,77.92
8402000,43.92,25.2,77.36
8404000,42.91,24.78,76.6
8406000,43.99,24.95,76.91
8408000,44.73,24.34,75.81
8410000,43.34,25.69,78.25
8412000,45.15,25.38,77.69
8414000,44.4,25.02,77.03
8416000,44.04,24.41,75.94
8418000,46.26,24.42,75.96
8420000,43.38,25.53,77.96
8422000,46.81,24.51,76.12
8424000,42.98,25.44,77.79
8426000,43.92,25.54,77.98
8428000,43.25,24.25,75.64
8430000,43.37,24.96,76.93
8432000,44.3,25.13,77.24
8434000,45.49,24.05,75.29
8436000,45.18,24.66,76.4
8438000,47.45,24.99,76.99
8440000,43.88,24.94,76.89
8442000,46.72,25.08,77.14
8444000,47.0,25.53,77.95
8446000,44.25,24.22,75.59
8448000,45.31,24.95,76.92
8450000,45.97,24.58,76.25
8452000,46.3,24.56,76.21
8454000,43.44,26.2,79.15
8456000,44.33,24.61,76.3
8458000,46.43,24.94,76.9
8460000,44.4,24.63,76.34
8462000,47.94,23.93,75.07
8464000,42.3,25.69,78.24
8466000,44.17,25.97,78.75
8468000,45.51,24.9,76.81
8470000,46.37,25.09,77.16
8472000,41.84,25.61,78.1
8474000,43.85,25.38,77.69
8476000,46.76,25.11,77.2
8478000,42.48,25.42,77.76
8480000,44.01,25.16,77.29
8482000,48.58,24.72,76.5
8484000,45.28,23.89,75.0
8486000,46.66,24.75,76.55
8488000,43.32,24.73,76.51
8490000,43.49,23.69,74.64
8492000,43.08,25.01,77.02
8494000,46.49,24.99,76.98
8496000,45.17,26.12,79.01
8498000,42.2,25.85,78.53
8500000,47.17,26.7,80.07
8502000,44.85,24.4,75.91
8504000,45.3,25.09,77.16
8506000,46.01,25.25,77.45
8508000,44.97,25.84,78.51
8510000,45.57,24.67,76.41
8512000,43.39,24.73,76.52
8514000,43.89,25.27,77.48
8516000,44.31,25.05,77.1
8518000,47.59,25.28,77.5
8520000,45.11,24.07,75.33
8522000,46.14,25.01,77.03
8524000,47.91,25.0,77.0
8526000,43.99,24.04,75.28
8528000,44.08,25.67,78.2
8530000,43.75,25.01,77.02
8532000,44.69,24.45,76.0
8534000,43.44,25.49,77.88
8536000,45.79,24.85,76.74
8538000,43.11,25.37,77.67
8540000,44.39,25.28,77.5
8542000,47.36,24.74,76.53
8544000,43.73,25.33,77.59
8546000,44.69,24.72,76.5
8548000,43.9,24.89,76.8
8550000,46.0,25.06,77.11
8552000,43.68,25.1,77.19
8554000,41.76,25.01,77.02
8556000,44.2,25.64,78.15
8558000,45.75,24.09,75.36
8560000,45.02,24.55,76.19
8562000,46.56,24.77,76.59
8564000,45.27,26.3,79.34
8566000,44.16,25.51,77.92
8568000,43.22,24.8,76.65
8570000,44.42,25.25,77.45
8572000,43.38,24.95,76.91
8574000,40.41,25.17,77.31
8576000,48.6,26.09,78.97
8578000,47.31,24.97,76.94
8580000,44.77,25.09,77.16
8582000,45.91,25.13,77.24
8584000,43.07,24.61,76.31
8586000,43.6,24.95,76.9
8588000,44.23,25.57,78.02
8590000,45.06,25.07,77.13
8592000,45.22,24.7,76.47
8594000,46.94,24.88,76.79
8596000,45.41,25.57,78.03
8598000,44.01,25.14,77.25
8600000,44.28,25.1,77.18
8602000,46.29,25.53,77.95
8604000,43.75,24.86,76.74
8606000,43.71,25.22,77.39
8608000,42.71,24.46,76.03
8610000,43.64,24.58,76.24
8612000,44.71,24.55,76.19
8614000,42.42,25.28,77.5
8616000,45.39,25.46,77.82
8618000,44.19,24.69,76.45
8620000,45.55,26.02,78.84
8622000,45.12,25.33,77.6
8624000,46.07,24.58,76.25
8626000,43.69,24.45,76.01
8628000,44.59,24.31,75.76
8630000,41.99,24.43,75.97
8632000,45.45,24.68,76.42
8634000,45.62,25.71,78.27
8636000,45.6,25.75,78.35
8638000,44.92,24.71,76.48
8640000,47.14,25.25,77.45
8642000,47.2,25.05,77.09
8644000,47.24,34.77,94.59
8646000,47.78,25.22,77.39
8648000,45.66,25.17,77.31
8650000,43.82,24.99,76.98
8652000,48.23,25.12,77.22
8654000,44.54,25.24,77.44
8656000,42.48,25.73,78.31
8658000,46.6,23.98,75.16
8660000,43.75,25.28,77.51
8662000,45.59,25.46,77.83
8664000,46.29,24.97,76.94
8666000,44.58,24.67,76.41
8668000,46.76,24.29,75.72
8670000,44.91,24.33,75.8
8672000,46.85,25.76,78.37
8674000,46.81,25.42,77.75
8676000,46.7,25.03,77.05
8678000,45.74,25.19,77.34
8680000,44.15,25.23,77.42
8682000,44.71,25.64,78.16
8684000,45.85,25.8,78.45
8686000,43.27,24.26,75.66
8688000,45.39,24.34,75.82
8690000,45.16,25.17,77.3
8692000,43.79,25.31,77.56
8694000,45.06,25.45,77.81
8696000,45.67,24.99,76.98
8698000,46.37,23.85,74.92
8700000,42.6,24.89,76.79
8702000,47.56,25.42,77.76
8704000,44.86,25.28,77.5
8706000,43.51,24.39,75.91
8708000,43.96,25.39,77.7
8710000,42.66,24.84,76.7
8712000,44.07,25.37,77.67
8714000,44.56,23.99,75.18
8716000,44.45,25.52,77.94
8718000,45.78,25.1,77.18
8720000,44.32,25.0,76.99
8722000,42.83,25.09,77.15
8724000,47.43,26.15,79.08
8726000,46.26,25.43,77.78
8728000,44.49,24.3,75.74
8730000,46.01,24.91,76.84
8732000,44.27,25.0,77.0
8734000,44.13,24.8,76.64
8736000,45.88,25.13,77.23
8738000,46.38,24.77,76.58
8740000,44.07,24.82,76.67
8742000,45.62,25.24,77.43
8744000,46.67,25.56,78.01
8746000,48.62,25.26,77.47
8748000,46.01,25.0,77.01
8750000,46.09,24.81,76.65
8752000,45.86,25.68,78.22
8754000,40.58,25.31,77.56
8756000,45.52,24.81,76.65
8758000,47.59,24.73,76.52
8760000,46.43,24.52,76.13
8762000,46.0,25.91,78.63
8764000,46.64,25.4,77.72
8766000,46.76,25.26,77.46
8768000,45.71,24.87,76.77
8770000,46.64,24.99,76.97
8772000,48.42,24.65,76.36
8774000,44.33,25.53,77.95
8776000,46.37,25.29,77.52
8778000,46.24,24.99,76.98
